Key            Name:Suffix                                Trend Definitions Used		BuildingName																
Point_1:	BURTON.YEST.STEAM.CONSUMP	Burton Hall																
Point_2:	COWLING.YEST.STEAM.CONSUMP	Cowling Recreation Center																
Point_3:	DAVIS.YEST.STEAM.CONSUMP	Davis Hall																
Point_4:	EVANS.YEST.STEAM.CONSUMP	Evans Hall																
Point_5:	GOODHUE.YEST.STEAM.CONSUMP	Goodhue Hall																
Point_6:	HULINGS.YEST.STEAM.CONSUMP	Hulings Hall																
Point_7:	LIBRARY.YEST.STEAM.CONSUMP	Gould Memorial Library																
Point_8:	MUDD.YEST.STEAM.CONSUMP	Mudd Hall of Science																
Point_9:	MUSSER.YEST.STEAM.CONSUMP	Musser Hall																
Point_10:	MYERS.YEST.STEAM.CONSUMP	Myers Hall																
Point_11:	NOURSE.YEST.STEAM.CONSUMP	Nourse Hall																
Point_12:	OLIN.YEST.STEAM.CONSUMP	Olin Hall of Science																
Point_13:	SAYLES.YEST.STEAM.CONSUMP	Sayles-Hill Campus Center																
Point_14:	SEVY.YEST.STEAM.CONSUMP	Severance Hall																
Point_15:	STHS.YEST.STEAM.CONSUMP	Student Houses																
Point_16:	WATSON.YEST.STEAM.CONSUMP	Watson Hall																
Point_17:	WEST.GYM.YEST.STEAM.CONSUMP	West Gymnasium																
Time Interval:	1 Days																	
Date Range:	7/1/2009 00:00:00 - 11/18/2011 23:59:59																	
Report Timings:	All Hours																	
																		
<>Date	Time	Point_1	Point_2	Point_3	Point_4	Point_5	Point_6	Point_7	Point_8	Point_9	Point_10	Point_11	Point_12	Point_13	Point_14	Point_15	Point_16	Point_17
4/1/10	2:00:00	0.16	7255.16	778.11	1143.25	2318.04	No Data	177.73	No Data	2682.76	1035.06	576.37	31.37	0.01	108.86	1441.95	2342.53	19757.38
4/2/10	2:00:00	0.16	5740.87	667.67	1143.25	2014.01	No Data	507.6	No Data	2896.53	1251.36	128.2	31.37	0.01	108.86	1633.03	2176.17	15532.83
4/3/10	2:00:00	0.16	5740.87	667.67	946.08	2145.67	No Data	507.6	No Data	2896.53	689.99	316.39	31.37	0.01	108.86	2141.71	2176.17	19309.33
4/4/10	2:00:00	184.25	5740.87	667.67	946.08	5843.49	No Data	112.16	No Data	6338	4741.73	143.6	153.89	480.7	108.86	3932.66	4510.12	19417.34
4/5/10	2:00:00	0.06	5997.17	441.77	670.95	2199.38	No Data	480.5	No Data	3272.11	873.3	143.6	37.17	6.37	108.86	2218.1	1755.56	20209.88
4/6/10	2:00:00	0.06	8221.08	839.27	1733.88	4455.58	No Data	480.5	No Data	5106.66	2933.62	143.6	37.17	579.64	108.86	2439.8	3355.54	21284.98
4/7/10	2:00:00	165.4	11146.22	2542.26	2457.73	6508.04	No Data	480.5	No Data	6166.56	4713.16	143.6	37.17	579.64	108.86	2734.29	3629	22419.17
4/8/10	2:00:00	319.1	9968.28	4204.85	2131.81	6946.4	No Data	216.9	No Data	9219.27	6154.86	143.6	177.11	579.64	108.86	3011	5485.76	26707.24
4/9/10	2:00:00	319.1	13361.4	4831.2	2972.59	9219.77	No Data	345.65	No Data	12385.98	8802.15	143.6	177.11	151.86	108.86	4316.85	6868.85	27467.32
4/10/10	2:00:00	274696.78	7968.61	2687.11	1569.27	5286.09	No Data	1013.58	No Data	8619.71	5644.33	332.2	37.49	151.86	108.86	4187.32	3904.18	23263.33
4/11/10	2:00:00	307796.22	6448.49	1374.05	1569.27	6269.53	No Data	1408.22	No Data	6211.64	3834.46	127.41	37.49	792.64	108.86	3538.62	4079.43	19253.5
4/12/10	2:00:00	228197.09	6448.49	1374.05	1217.25	4407.12	No Data	731.21	No Data	7001.65	4652.56	308.44	153.69	665.6	108.86	2935.09	4427.9	22337.73
4/13/10	2:00:00	141704.39	6448.49	713.37	1530.42	4854.6	No Data	316.04	No Data	4103.65	2711.05	308.44	37.37	368.38	108.86	2188.88	3147.88	18160.32
4/14/10	2:00:00	151812.41	6560.92	846.9	1097.46	2584.32	No Data	316.04	No Data	2846.05	1213.01	112.34	37.37	0.01	108.86	1020.98	2335.2	16682.39
4/15/10	2:00:00	-3854.28	4819.68	191.81	913.51	2357.89	No Data	78.75	No Data	2445.34	915.88	287.54	37.37	0.01	108.86	1219.67	2335.2	17783.27
4/16/10	2:00:00	-3715.63	3743.29	719.59	347.22	2357.89	No Data	78.75	No Data	2134.07	483.92	287.54	37.37	0.01	108.86	1321.29	1625.6	21161.8
4/17/10	2:00:00	317703.66	4203.11	1036.56	947.43	4752.89	No Data	1343.42	No Data	6431.05	2645.53	113.9	37.37	618.1	108.86	3076.81	2982.54	21161.8
4/18/10	2:00:00	272361.63	2757.94	1036.56	560.62	6416.32	No Data	474.7	No Data	6899.15	4596.91	227.27	37.37	816.05	108.86	2385.78	3947.58	20666.51
4/19/10	2:00:00	225837.58	2984.9	1300.58	560.62	4569.5	No Data	474.7	No Data	6676.03	4352.93	227.27	151.48	80.35	108.86	2707.92	3792.39	19928.74
4/20/10	2:00:00	147169.08	2613.98	943.63	676.52	4054.28	No Data	78.75	No Data	3999.74	3859.1	227.27	37.29	384.33	108.86	1381.05	3792.39	21499.51
4/21/10	2:00:00	177747.66	3590.26	943.63	387.02	4054.28	No Data	741.47	No Data	2779.5	2801.92	227.27	37.29	384.33	108.86	2038.42	2692.39	19548.95
4/22/10	2:00:00	226143.14	5061.11	827.64	1092.63	5587.77	No Data	508.86	No Data	4736.52	3732.6	122.88	37.29	685.67	108.86	2757.07	3846.67	19108.87
4/23/10	2:00:00	246559.39	4301.37	1573.62	843.7	6296.25	No Data	508.86	No Data	7111.78	5509.38	272.2	151.9	387.26	108.86	3663.67	4225.06	21161.78
4/24/10	2:00:00	128130.76	2204.49	495.4	843.7	4310.25	No Data	78.75	No Data	2756.31	2666.23	272.2	37.5	13.26	108.86	1858.84	2719.55	21909.35
4/25/10	2:00:00	150306.58	3496.31	495.4	402.85	3309.42	No Data	569.06	No Data	3814.53	1672.78	109.54	37.5	13.26	108.86	1858.84	2344.14	18756.38
4/26/10	2:00:00	269825.53	4089.05	314.24	698.76	3198.8	No Data	569.06	No Data	4693.26	2359.25	109.54	37.5	13.26	108.86	2669.27	1836.79	18647.66
4/27/10	2:00:00	273292.97	4392.39	678.39	1043.04	5196.22	No Data	730.73	No Data	5465.05	3354.34	109.54	37.5	456.36	108.86	2410.45	3248.43	24258.49
4/28/10	2:00:00	315037.09	4285.91	1446.69	667.5	7884.86	No Data	730.73	No Data	8490.15	5899.76	109.54	150.61	881.17	108.86	2410.45	4322.37	24938.69
4/29/10	2:00:00	176526.02	4285.91	871.88	791.75	4821.38	No Data	197.6	No Data	6636.68	4516.64	109.54	150.61	53.43	108.86	1739.2	3790.82	20652.13
4/30/10	2:00:00	284.53	3063.61	339.91	615.59	2790.46	No Data	78.75	No Data	1785.65	263.29	254.83	35.09	53.43	108.86	740.24	2107.29	16350.42
5/1/10	2:00:00	487.36	3647.59	339.91	80.46	2675.37	No Data	78.75	No Data	1911.35	438.3	88.92	35.09	53.43	249.09	740.24	1567.8	20043.8
5/2/10	2:00:00	180678	3104.06	742.69	80.46	2962.87	No Data	899.31	No Data	2411.97	1027.08	494.61	35.09	53.43	50.47	3096.06	1985.88	17080.98
5/3/10	2:00:00	200129.72	3104.06	444.07	80.46	2962.87	No Data	573.71	No Data	2411.97	742.11	226.74	35.09	53.43	50.47	2129.7	1441.39	21905
5/4/10	2:00:00	301388.84	5234.79	444.07	80.46	2796.47	No Data	383.42	No Data	2231.42	2724.49	122	35.09	53.43	50.47	2289.48	2155.18	17596.41
5/5/10	2:00:00	151868.41	3697.1	444.07	248.29	4562.1	No Data	92.37	No Data	2543.29	3817.46	235.42	35.09	424.88	50.47	2038.35	3256.47	18998.64
5/6/10	2:00:00	377513.38	4583.59	444.07	372.23	2389.69	No Data	602.8	No Data	3212.74	3023.47	111.28	35.09	0.01	50.47	1581.23	2023.69	22201.05
5/7/10	2:00:00	372447.03	4897.34	614.25	234.13	7815.19	No Data	86.31	No Data	3366.79	5476.68	111.28	35.09	454.87	50.47	2278.44	4551.29	22201.05
5/8/10	2:00:00	394052.69	9856.14	1303.11	531.03	7815.19	No Data	86.31	No Data	4023.94	8154.61	111.28	183.95	60.22	181.47	2726.19	5182.62	24899.37
5/9/10	2:00:00	464601	12280.72	3328.56	363.19	8386.52	No Data	448.42	No Data	7062.79	9151.7	111.28	183.95	192.67	181.47	3916.61	6301.52	22028.6
5/10/10	2:00:00	379058	11645.31	1599.29	363.19	5567.38	No Data	681.46	No Data	4496.92	5660.74	111.28	26.61	192.67	34.26	2677.58	3881.07	21583.56
5/11/10	2:00:00	351492.75	10778.58	1307.54	499.48	5370.09	No Data	358.99	No Data	3353.39	3981.59	111.28	26.61	739.72	34.26	2014.83	3751.99	21744.4
5/12/10	2:00:00	466189.19	12801.54	3722.38	739.37	9115.77	No Data	93.36	No Data	3947.16	9365.42	111.28	173.58	31.3	34.26	2494.91	5559.4	28897.17
5/13/10	2:00:00	473144.16	11926.89	3535.57	739.37	7673.86	No Data	93.36	No Data	9324.61	8202.87	111.28	37.39	31.3	163.06	2330.39	5679.45	24934.11
5/14/10	2:00:00	431179.41	9955.96	1897.49	489.55	5097.73	No Data	93.36	No Data	12734.53	5356.33	111.28	37.39	31.3	163.06	1732.25	3603.67	29500.79
5/15/10	2:00:00	238901.72	3918.54	927.87	209.23	9444.27	No Data	93.36	No Data	6968.21	2628.99	285.41	37.39	400.6	37.05	1990.86	3180.3	19317.17
5/16/10	2:00:00	151887.45	2556.7	595.14	42.35	8081.14	No Data	411.26	No Data	2952.75	1770.76	285.41	37.39	400.6	37.05	1098.38	2514.71	15971.72
5/17/10	2:00:00	99531.91	2396.85	268	42.35	2170.11	No Data	411.26	No Data	2069.76	459.25	285.41	37.39	0.01	37.05	700.47	1912.8	15314.41
5/18/10	2:00:00	112529.59	3094.85	502.59	42.35	2170.11	No Data	411.26	No Data	1760.43	654.04	285.41	37.39	0.01	37.05	1481.52	1912.8	18097.51
5/19/10	2:00:00	103798.55	2255.4	620.05	42.35	2372.02	No Data	411.26	No Data	2078.31	984.14	285.41	37.39	0.01	37.05	1481.52	1784.1	15321.47
5/20/10	2:00:00	96829.07	405.06	348.16	42.35	3112.8	No Data	411.26	No Data	2078.31	740.77	125.2	37.39	395.95	37.05	784.83	2302.53	14525.07
5/21/10	2:00:00	69876.45	405.06	245.04	42.35	2228.09	No Data	411.26	No Data	2078.31	359.75	125.2	37.39	3.13	37.05	1091.68	1493.45	14288.22
5/22/10	2:00:00	134.99	5258.59	354.89	296.77	2228.09	No Data	78.75	No Data	1888.46	44.93	125.2	37.39	3.13	37.05	479.31	1791.39	17814.16
5/23/10	2:00:00	420.62	10036.07	189.95	296.77	1879.79	No Data	78.75	No Data	1581.52	455.2	331.92	37.39	3.13	37.05	1929.17	1615.22	11552.74
5/24/10	2:00:00	646.26	294.66	-10.06	20.89	2194.6	No Data	78.75	No Data	1794.13	46.57	68.12	37.39	3.13	37.05	737.24	1758.66	3740.8
5/25/10	2:00:00	646.26	1691.32	-10.06	20.89	1904.59	No Data	78.75	No Data	1465.61	418.57	68.12	37.39	3.13	37.05	131.66	1372.23	6421.23
5/26/10	2:00:00	646.26	370.49	-10.06	20.89	1904.59	No Data	78.75	No Data	1570.14	146.23	68.12	37.39	3.13	37.05	333.15	1583.4	9761.38
5/27/10	2:00:00	171	644.26	-10.06	20.89	1904.59	No Data	78.75	No Data	1570.14	146.23	68.12	37.39	3.13	37.05	333.15	1583.4	12057.3
5/28/10	2:00:00	171	1403.31	274.27	20.89	2016.13	No Data	78.75	No Data	1427.18	266.46	299.6	37.39	3.13	37.05	1052.98	1277.2	11215.08
5/29/10	2:00:00	476.12	1403.31	274.27	20.89	1897.1	No Data	78.75	No Data	1427.18	266.46	155.2	37.39	3.13	37.05	922.18	1694.42	12414.51
5/30/10	2:00:00	329.75	1403.31	274.27	20.89	2002.4	No Data	78.75	No Data	1651.63	125.49	155.2	37.39	3.13	37.05	206.07	1380.87	9936.4
5/31/10	2:00:00	131.76	1403.31	274.27	20.89	1852.18	No Data	78.75	No Data	1180.37	125.49	155.2	37.39	3.13	37.05	340.29	1380.87	0
6/1/10	2:00:00	-64.83	2328.69	0.66	136.22	1852.18	No Data	78.75	No Data	1609.53	279.75	256.79	37.39	3.13	37.05	1129.04	1380.87	0
6/2/10	2:00:00	-64.83	1369.19	0.66	1.52	1852.18	No Data	78.75	No Data	1609.53	279.75	89.2	37.39	3.13	37.05	404.02	1623.99	10487.72
6/3/10	2:00:00	-64.83	1093.44	429.49	1.52	1852.18	No Data	78.75	No Data	1609.53	116.93	89.2	37.39	3.13	37.05	404.02	1306.57	17923.12
6/4/10	2:00:00	329.74	1885.1	5.99	1.52	2105.51	No Data	78.75	No Data	1609.53	116.93	298.01	37.39	3.13	37.05	404.02	1760.54	15177.58
6/5/10	2:00:00	222.58	1885.1	5.99	1.52	2105.51	No Data	78.75	No Data	1378.8	116.93	83	37.39	3.13	37.05	664.23	1443.9	14194.02
6/6/10	2:00:00	-5.2	695.91	297.9	1.52	2105.51	No Data	78.75	No Data	1378.8	116.93	83	37.39	3.13	37.05	226.89	1623.46	14488.67
6/7/10	2:00:00	319.52	897.69	194.2	1.52	1983.82	No Data	78.75	No Data	1378.8	246.59	83	37.39	3.13	37.05	226.89	1472.01	15881.42
6/8/10	2:00:00	319.52	897.69	0.36	1.52	1555.41	No Data	78.75	No Data	1496.88	246.59	83	37.39	3.13	37.05	1603.03	1684.44	13037.81
6/9/10	2:00:00	319.52	715.5	240.67	1.52	1555.41	No Data	78.75	No Data	797.98	39.25	83	37.39	3.13	37.05	306.63	1008.82	13037.81
6/10/10	2:00:00	319.52	1178.07	432.38	1.52	1972.79	No Data	78.75	No Data	345.34	39.25	83	37.39	3.13	37.05	306.63	776.41	10430.95
6/11/10	2:00:00	178.49	2322.45	7.71	1.52	758.78	No Data	78.75	No Data	345.34	39.25	83	37.39	3.13	37.05	306.63	776.41	10221.5
6/12/10	2:00:00	178.49	914.86	7.71	1.52	1173.17	No Data	78.75	No Data	345.34	39.25	83	37.39	3.13	37.05	756.21	883.33	9909.06
6/13/10	2:00:00	178.49	1248.98	269.87	1.52	1523.52	No Data	78.75	No Data	345.34	39.25	83	37.39	3.13	37.05	756.21	1010.92	9909.06
6/14/10	2:00:00	178.49	2280.2	19.15	1.52	0	No Data	78.75	No Data	218.72	39.25	83	37.39	3.13	37.05	109.78	803.86	10012.19
6/15/10	2:00:00	178.49	1518.5	146.92	1.52	1256.66	No Data	78.75	No Data	523.33	39.25	83	37.39	3.13	37.05	109.78	456.59	10012.19
6/16/10	2:00:00	178.49	922.75	-5.77	1.52	454.69	No Data	78.75	No Data	167.21	39.25	83	37.39	3.13	37.05	109.78	456.59	9812.19
6/17/10	2:00:00	289.29	922.75	-5.77	1.52	454.69	No Data	78.75	No Data	486.5	39.25	83	37.39	3.13	37.05	109.78	320.85	4105.02
6/18/10	2:00:00	289.29	580.41	-5.77	1.52	454.69	No Data	78.75	No Data	364.71	39.25	83	37.39	3.13	37.05	109.78	422.06	0
6/19/10	2:00:00	289.29	580.41	-5.77	1.52	1208.48	No Data	78.75	No Data	827.75	39.25	83	37.39	3.13	37.05	109.78	962.54	0
6/20/10	2:00:00	289.29	1535.79	-5.77	1.52	1657.74	No Data	78.75	No Data	827.75	39.25	83	37.39	3.13	37.05	109.78	1406.26	0
6/21/10	2:00:00	289.29	1056.76	313.64	1.52	1426.49	No Data	78.75	No Data	663.32	39.25	83	37.39	3.13	37.05	109.78	1137.28	0
6/22/10	2:00:00	289.29	270.87	-2.52	1.52	375.34	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	776.48	0
6/23/10	2:00:00	289.29	91.79	-2.52	1.52	572.02	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	1049.37	0
6/24/10	2:00:00	289.29	91.79	-2.52	1.52	572.02	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	1049.37	0
6/25/10	2:00:00	289.29	91.79	-2.52	1.52	407.46	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	1368.89	0
6/26/10	2:00:00	289.29	91.79	-2.52	1.52	279.64	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	1008.26	0
6/27/10	2:00:00	178.59	91.79	-2.52	1.52	100.07	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	525.05	0
6/28/10	2:00:00	178.59	91.79	-2.52	1.52	0	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	525.05	0
6/29/10	2:00:00	58.36	435.56	317.81	1.52	150.44	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	237.7	1566.65
6/30/10	2:00:00	58.36	76.48	200.83	1.52	306.45	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	109.78	237.7	0
7/1/10	2:00:00	56802.44	314.38	-2.11	1.52	306.45	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	817.71	346.78	627.37
7/2/10	2:00:00	-123.8	161.82	-2.11	1.52	181.29	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	0
7/3/10	2:00:00	182.68	161.82	-2.11	1.52	181.29	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	0
7/4/10	2:00:00	182.68	161.82	-2.11	1.52	181.29	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	2642.42
7/5/10	2:00:00	60.91	161.82	-2.11	1.52	181.29	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/6/10	2:00:00	60.91	161.82	-2.11	1.52	181.29	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/7/10	2:00:00	60.91	161.82	-2.11	1.52	181.29	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/8/10	2:00:00	60.91	161.82	-2.11	1.52	181.29	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/9/10	2:00:00	-120.55	161.82	-2.11	1.52	72.21	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/10/10	2:00:00	-3.12	161.82	-2.11	1.52	72.21	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/11/10	2:00:00	-3.12	161.82	-2.11	1.52	229.82	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/12/10	2:00:00	-243.39	161.82	-2.11	1.52	229.82	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/13/10	2:00:00	-37.09	161.82	-2.11	1.52	229.82	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/14/10	2:00:00	-37.09	161.82	322.95	1.52	229.82	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	9402.9
7/15/10	2:00:00	142.44	161.82	-2.07	1.52	0	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	5216.45
7/16/10	2:00:00	142.44	161.82	-2.07	1.52	113.85	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	0
7/17/10	2:00:00	255.64	161.82	-2.07	1.52	0	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	0
7/18/10	2:00:00	366.77	161.82	-2.07	1.52	144	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	2696.79
7/19/10	2:00:00	-42.75	161.82	-2.07	1.52	144	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	233.64	8864.91
7/20/10	2:00:00	-42.75	161.82	-2.07	1.52	144	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	347.7	9294.57
7/21/10	2:00:00	321.99	161.82	-2.07	1.52	379.67	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	347.7	9609.55
7/22/10	2:00:00	321.99	161.82	-2.07	1.52	263.19	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9609.55
7/23/10	2:00:00	186.6	161.82	-2.07	1.52	263.19	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9759.11
7/24/10	2:00:00	186.6	161.82	-2.07	1.52	263.19	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9759.11
7/25/10	2:00:00	382.2	161.82	-2.07	1.52	263.19	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9759.11
7/26/10	2:00:00	168.13	161.82	-2.07	1.52	263.19	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9650.16
7/27/10	2:00:00	168.13	161.82	-2.07	1.52	263.19	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9650.16
7/28/10	2:00:00	357.38	161.82	-2.07	1.52	369.4	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9650.16
7/29/10	2:00:00	461.47	161.82	-2.07	1.52	245.53	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9534.43
7/30/10	2:00:00	242.5	161.82	-2.07	1.52	245.53	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9534.43
7/31/10	2:00:00	141.39	161.82	-2.07	1.52	245.53	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9534.43
8/1/10	2:00:00	37.9	161.82	-2.07	1.52	350.01	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9534.43
8/2/10	2:00:00	201.69	161.82	-2.07	1.52	350.01	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9534.43
8/3/10	2:00:00	201.69	161.82	-2.07	1.52	180	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	243.32	9534.43
8/4/10	2:00:00	201.69	161.82	-2.07	1.52	302.97	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	392.13	9431.1
8/5/10	2:00:00	201.69	161.82	-2.07	1.52	134.46	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	235.61	9431.1
8/6/10	2:00:00	-3.35	161.82	-2.07	1.52	280.69	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	108.65	235.61	9431.1
8/7/10	2:00:00	-3.35	161.82	-2.07	1.52	280.69	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	345.92	235.61	9431.1
8/8/10	2:00:00	99.61	161.82	-2.07	1.52	280.69	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	345.92	235.61	9431.1
8/9/10	2:00:00	-1297.05	161.82	-2.07	1.52	-36.8	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	110.4	235.61	344.81
8/10/10	2:00:00	-1564.49	56.25	-2.07	1.52	-36.8	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	110.4	123.9	-26.25
8/11/10	2:00:00	-1564.49	56.25	-2.07	1.52	-36.8	No Data	78.75	No Data	44.61	39.25	83	37.39	3.13	37.05	110.4	123.9	-26.25
8/12/10	2:00:00	-1696.44	2456.71	-2.07	1.52	-36.8	No Data	78.75	No Data	307.52	2588.55	83	37.39	3.13	882.37	110.4	123.9	1277.2
8/13/10	2:00:00	-796.51	1750.29	-2.07	1.52	3737.87	No Data	78.75	No Data	50.29	448.71	83	37.39	3.13	606.01	110.4	3887.14	8393.48
8/14/10	2:00:00	-3560.05	60.58	-2.07	1.52	313.68	No Data	78.75	No Data	50.29	33.15	83	37.39	3.13	39.03	110.4	202.1	8917.26
8/15/10	2:00:00	-1371.91	60.58	-2.07	1.52	153.18	No Data	78.75	No Data	50.29	33.15	83	37.39	3.13	39.03	110.4	202.1	8917.26
8/16/10	2:00:00	-192.97	60.58	-2.07	1.52	153.18	No Data	78.75	No Data	50.29	33.15	83	37.39	3.13	39.03	110.4	202.1	8917.26
8/17/10	2:00:00	-192.97	60.58	303.19	1.52	153.18	No Data	78.75	No Data	50.29	33.15	83	37.39	3.13	39.03	110.4	365.27	16652.46
8/18/10	2:00:00	-55.06	4160.97	303.19	1.52	332.74	No Data	78.75	No Data	50.29	33.15	83	37.39	3.13	39.03	110.4	231.73	12840.05
8/19/10	2:00:00	-55.06	11707.21	-6.55	1.52	175.31	No Data	78.75	No Data	50.29	33.15	83	37.39	3.13	39.03	110.4	775.49	0
8/20/10	2:00:00	-55.06	10675.52	-6.55	1.52	343.75	No Data	78.75	No Data	50.29	33.15	83	37.39	3.13	39.03	110.4	220.8	8587.1
8/21/10	2:00:00	52.25	6468.11	-6.55	1.52	157.95	No Data	78.75	No Data	228.14	33.15	83	37.39	3.13	39.03	110.4	379.61	31359.71
8/22/10	2:00:00	52.25	728.69	-6.55	1.52	271.93	No Data	78.75	No Data	228.14	33.15	83	37.39	3.13	39.03	110.4	265.62	25049.91
8/23/10	2:00:00	52.25	488.8	-6.55	1.52	271.93	No Data	78.75	No Data	228.14	33.15	83	37.39	3.13	39.03	110.4	265.62	10392.07
8/24/10	2:00:00	52.25	247.08	-6.55	1.52	271.93	No Data	78.75	No Data	228.14	33.15	83	37.39	3.13	39.03	110.4	265.62	9399.95
8/25/10	2:00:00	52.25	398.15	-6.55	1.52	271.93	No Data	78.75	No Data	474.96	33.15	83	37.39	3.13	39.03	110.4	265.62	9620.15
8/26/10	2:00:00	-83.34	1324.99	513.99	1.52	271.93	No Data	78.75	No Data	88.31	33.15	114.01	37.39	3.13	39.03	110.4	1025.93	12845.56
8/27/10	2:00:00	29727.91	1154	-2.14	1.52	271.93	No Data	78.75	No Data	463.59	33.15	114.01	37.39	3.13	39.03	696.22	4466.9	12453.51
8/28/10	2:00:00	-45.62	1690.61	-2.14	1.52	271.93	No Data	78.75	No Data	49.88	33.15	114.01	37.39	3.13	39.03	114.15	502.08	12453.51
8/29/10	2:00:00	197.17	129.92	-2.14	1.52	271.93	No Data	78.75	No Data	49.88	33.15	114.01	37.39	3.13	39.03	114.15	502.08	9278.51
8/30/10	2:00:00	197.17	361.01	-2.14	1.52	271.93	No Data	78.75	No Data	49.88	33.15	114.01	37.39	3.13	39.03	114.15	502.08	9133.84
8/31/10	2:00:00	197.17	169.39	-2.14	1.52	271.93	No Data	78.75	No Data	49.88	33.15	114.01	37.39	3.13	39.03	114.15	357.02	10913.97
9/1/10	2:00:00	-360.56	169.39	-2.14	1.52	271.93	No Data	78.75	No Data	49.88	33.15	114.01	37.39	3.13	39.03	114.15	255.01	5877.9
9/2/10	2:00:00	-360.56	169.39	-2.14	1.52	444.64	No Data	78.75	No Data	49.88	33.15	114.01	37.39	3.13	39.03	114.15	255.01	0
9/3/10	2:00:00	-360.56	677.16	490.12	1.52	444.64	No Data	78.75	No Data	49.88	33.15	114.01	37.39	3.13	39.03	114.15	480.23	0
9/4/10	2:00:00	-157.77	1383.69	-8.5	148.19	608.53	No Data	78.75	No Data	432.83	227.57	114.01	37.39	3.13	39.03	1638.71	480.23	0
9/5/10	2:00:00	185461	2213.84	128.07	0	742.72	No Data	598.04	No Data	655.27	227.57	114.01	37.39	3.13	39.03	535	480.23	0
